invest,dir_like,time,film_fb_like,IMDB,Box_office,Action,Adventure,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,War,Western
45000000,85,94,0,6.3,50648679,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
45000000,161,111,0,6.3,46815748,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
45000000,32,101,17000,6.3,8129455,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42000000,73,115,893,6.3,41543207,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
45000000,19,100,0,6.3,5664251,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42000000,51,116,12000,6.3,54414716,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40000000,22,106,579,6.3,13376506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65000000,10,93,0,6.3,68208190,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
35000000,0,129,25000,6.3,110008260,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35000000,0,90,0,6.3,63826569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33000000,763,109,0,6.3,61280963,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
34000000,14,87,0,6.3,54132596,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
35000000,13,96,0,6.3,22913677,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
31000000,12,98,0,6.3,16831505,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35000000,0,114,675,6.3,6592103,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
32000000,255,87,0,6.3,43095600,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32000000,238,119,12000,6.3,13763130,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
32000000,8,102,0,6.3,17797316,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31500000,34,113,0,6.3,14268533,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
34000000,43,126,0,6.3,62700000,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
31000000,155,103,0,6.3,53133888,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
60000000,93,104,0,6.3,74058698,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
28000000,96,104,0,6.3,43097652,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
28000000,31,93,0,6.3,5204007,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
25000000,68,90,0,6.3,32553210,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25000000,5,103,0,6.3,22466994,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24000000,119,110,455,6.3,25167270,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
22000000,17,92,11000,6.3,2963012,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17000000,11000,112,18000,6.3,16684352,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21000000,48,106,0,6.3,40219708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,25,77,347,6.3,45542421,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
20000000,210,105,10000,6.3,35596227,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
20000000,58,107,21000,6.3,36874745,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19000000,12,90,21000,6.3,35033759,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,19,104,0,6.3,23393765,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20000000,6,123,0,6.3,13391174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,214,115,0,6.3,12626905,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
20000000,54,108,924,6.3,8054280,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
23000000,31,97,0,6.3,6923891,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
19000000,500,116,228,6.3,1292527,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
17000000,15,103,0,6.3,6061759,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
18000000,0,103,0,6.3,41382841,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
24000000,87,94,0,6.3,39687528,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
17500000,422,110,0,6.3,19179969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16500000,18,108,0,6.3,11702090,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15000000,19,117,0,6.3,20218921,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15000000,79,108,0,6.3,24984868,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22000000,11000,98,0,6.3,3247816,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
15000000,0,111,391,6.3,1954202,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
12000000,167,102,770,6.3,75074950,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,655,94,0,6.3,16300302,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,378,86,650,6.3,5542025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,11000,113,652,6.3,5032496,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,60,91,314,6.3,1506998,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
11000000,2,89,0,6.3,13903262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,66,80,16000,6.3,33583175,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10000000,532,100,0,6.3,9801782,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
10000000,387,97,0,6.3,7574066,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000,216,82,661,6.3,131617,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8000000,78,138,0,6.3,10269307,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7500000,187,93,0,6.3,197148,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
7000000,157,91,0,6.3,7455447,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7000000,0,100,157,6.3,2148212,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9000000,6,107,122,6.3,1000000,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7000000,0,97,0,6.3,1768416,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6500000,3,88,479,6.3,110029,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6000000,10,106,478,6.3,27457409,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000,24,95,0,6.3,65804,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5000000,8,107,0,6.3,12200000,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
5000000,13,98,0,6.3,296665,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1500000,0,85,614,6.3,265107,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4000000,8,86,182,6.3,185577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,272,103,132,6.3,75078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,13,110,0,6.3,2848578,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2000000,68,105,17000,6.3,92401,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1700000,3,98,374,6.3,1943649,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1500000,0,84,0,6.3,173066,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
500000,214,95,0,6.3,26297,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
15000,110,84,12000,6.3,107917283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000,56,78,132,6.3,2882062,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
65000,969,98,0,6.3,389804,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
258000000,0,156,0,6.2,336530303,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
185000000,14000,122,5000,6.2,317011114,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140000000,420,91,0,6.2,140080850,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
100000000,13000,113,82000,6.2,79711678,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
150000000,58,91,0,6.2,126597121,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
127000000,189,98,11000,6.2,113733726,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
100000000,294,117,60000,6.2,58607007,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
110000000,263,102,71000,6.2,106369117,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
95000000,116,85,18000,6.2,86897182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68000000,176,116,0,6.2,61355436,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
70000000,0,125,0,6.2,65012000,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
70000000,101,95,2000,6.2,13596911,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
66000000,36,113,0,6.2,87704396,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
65000000,138,135,892,6.2,32598931,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63000000,116,94,0,6.2,213079163,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
60000000,0,105,17000,6.2,50549107,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60000000,38,101,0,6.2,43060566,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
60000000,209,125,0,6.2,40559930,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
60000000,167,118,17000,6.2,22451,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
56000000,10,86,0,6.2,45860039,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55000000,124,98,0,6.2,89706988,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
55000000,234,128,0,6.2,7221458,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50000000,295,121,0,6.2,79948113,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50000000,71,114,955,6.2,60470220,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45000000,38,98,0,6.2,50740078,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
50000000,73,131,3000,6.2,27667947,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
50000000,333,115,697,6.2,10556196,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
60000000,98,124,14000,6.2,19445217,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
45000000,80,109,0,6.2,106807667,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
41000000,64,100,11000,6.2,7204138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,0,111,26000,6.2,38176892,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30000000,101,104,0,6.2,42071069,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
40000000,7,86,0,6.2,22717758,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
60000000,105,108,416,6.2,22433915,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
40000000,17,111,309,6.2,20300000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60000000,14,103,0,6.2,13395939,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
40000000,39,102,892,6.2,6114237,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
20000000,34,107,12000,6.2,7564000,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
35000000,7,123,989,6.2,40334024,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
57000000,65,105,0,6.2,16991902,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36000000,883,121,0,6.2,55500000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35000000,31,100,0,6.2,63939454,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
35000000,0,134,18000,6.2,67523385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,1000,104,0,6.2,39692139,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
35000000,192,112,5000,6.2,30691439,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35000000,81,103,0,6.2,30669413,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35000000,40,101,0,6.2,28687835,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35000000,0,102,0,6.2,25266129,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
35000000,90,109,0,6.2,19692608,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35000000,138,118,17000,6.2,17609982,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
35000000,0,92,0,6.2,14998070,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
29000000,9,103,0,6.2,50041732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20000000,34,107,0,6.2,57744720,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28000000,44,81,12000,6.2,66950483,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28000000,368,123,10000,6.2,30688364,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27000000,22,109,0,6.2,13248477,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
23000000,278,120,188,6.2,763044,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26000000,160,90,0,6.2,46455802,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28000000,386,128,11000,6.2,3254172,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25000000,167,99,0,6.2,134141530,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
25000000,425,108,24000,6.2,70625986,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000000,121,105,491,6.2,10070000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25000000,293,94,15000,6.2,32416109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24000000,25,87,619,6.2,16290976,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
23000000,350,100,0,6.2,2708188,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
23000000,300,141,767,6.2,16123851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000000,99,110,0,6.2,90636983,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25000000,688,143,104,6.2,5000000,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
20000000,12,93,0,6.2,38037513,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
20000000,272,115,0,6.2,37442180,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
20000000,83,96,0,6.2,13630226,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
22000000,17,100,0,6.2,6852144,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
20000000,25,101,445,6.2,375474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000,0,97,0,6.2,20433940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18000000,126,96,0,6.2,95001351,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11350000,0,121,271,6.2,229311,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
23000000,209,98,0,6.2,58006147,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
17000000,12,82,0,6.2,30324946,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
15000000,6,92,921,6.2,23091,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
15000000,87,94,0,6.2,64001297,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20000000,127,100,57000,6.2,71588220,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15000000,66,98,27000,6.2,42592530,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
15000000,26,101,6000,6.2,24881000,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
15000000,15,95,1000,6.2,20998709,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15000000,181,97,20000,6.2,14938570,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15000000,16,121,489,6.2,12549485,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
15000000,11,102,0,6.2,6409206,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20000000,6,92,0,6.2,4002955,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
300000000,0,110,0,6.2,102055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,60,108,0,6.2,1039869,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
12000000,58,93,0,6.2,31155435,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12000000,708,122,0,6.2,6754898,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11000000,300,113,174,6.2,2832826,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5000000,596,95,0,6.2,16017403,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10000000,163,121,0,6.2,80150343,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12305523,750,107,0,6.2,36200000,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10000000,176,81,0,6.2,16033556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,0,87,795,6.2,1276984,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
10000000,302,86,117,6.2,226792,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9000000,49,95,313,6.2,2955039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9000000,3,97,0,6.2,883887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000000,2000,111,0,6.2,69800000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8000000,406,92,0,6.2,10814185,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
258000000,0,156,0,6.2,336530303,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000000,49,103,0,6.2,9094451,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7000000,98,122,0,6.2,6601079,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
7000000,6,96,0,6.2,5430822,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
6500000,208,108,391,6.2,24103594,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6000000,80,104,0,6.2,12793213,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6000000,781,97,224,6.2,117560,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6000000,11,107,30,6.2,54606,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5000000,17,89,0,6.2,12947763,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2000000,204,90,69,6.2,99147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000000,0,90,559,6.2,65087,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4000000,84,94,0,6.2,105500000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,105,112,0,6.2,317125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14000000,8,106,0,6.2,115504,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1500000,522,80,0,6.2,194568,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1000000,4,87,3000,6.2,19539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2600000,38,91,0,6.2,2850263,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,199,109,0,6.2,9000000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1000000,406,92,0,6.2,582024,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
500000,681,84,155,6.2,52850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,365,103,0,6.2,23000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
209000000,0,169,0,6.1,200069408,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180000000,129,113,0,6.1,70083519,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
175000000,58,176,0,6.1,88246220,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
170000000,274,132,53000,6.1,155111815,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
150000000,226,109,11000,6.1,63143812,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
160000000,50,93,0,6.1,320706665,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
140000000,0,184,0,6.1,198539855,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
142000000,93,133,0,6.1,160201106,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140000000,188,88,2000,6.1,190418803,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
100000000,23,90,2000,6.1,110332737,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
140000000,0,150,51000,6.1,65007045,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125000000,610,123,0,6.1,215397307,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120000000,0,135,0,6.1,43929341,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115000000,19,120,16000,6.1,47952020,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
110000000,62,114,52000,6.1,155181732,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
100000000,55,115,0,6.1,101228120,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
90000000,385,131,56000,6.1,39292022,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86000000,79,111,979,6.1,42877165,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
75000000,763,110,30000,6.1,83503161,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
45000000,212,113,1000,6.1,21009180,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
82000000,0,128,42000,6.1,36381716,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70000000,0,118,34000,6.1,78031620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70000000,14,106,0,6.1,37760080,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
60000000,226,104,0,6.1,69688384,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
65000000,4000,101,0,6.1,28045540,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
65000000,10,103,0,6.1,72413,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60000000,30,101,0,6.1,93307796,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000000,480,101,0,6.1,88200225,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
60000000,50,124,829,6.1,51045801,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60000000,18,93,0,6.1,50818750,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
48000000,165,104,0,6.1,46611204,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
60000000,69,107,690,6.1,36279230,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70000000,2,91,0,6.1,42194060,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
60000000,17,111,0,6.1,32940507,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
60000000,293,104,0,6.1,30063805,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
55000000,2000,122,641,6.1,22362500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60000000,34,106,0,6.1,17281832,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50000000,51,96,13000,6.1,150315155,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50000000,75,98,45000,6.1,55682070,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60000000,154,109,27000,6.1,55092830,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50000000,58,115,0,6.1,31874869,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
100000000,631,105,2000,6.1,103738726,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
35000000,29,87,2000,6.1,27972410,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42000000,17,120,748,6.1,24375436,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
34000000,563,123,2000,6.1,66808615,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
50000000,23,106,0,6.1,57887882,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
40000000,287,108,0,6.1,53955614,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
40000000,3000,136,24000,6.1,42615685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40000000,545,128,680,6.1,24332324,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38000000,72,108,0,6.1,127214072,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38000000,150,118,352,6.1,17305211,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
38000000,11,110,15000,6.1,46813366,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36000000,473,109,0,6.1,26183197,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35000000,24,109,0,6.1,28995450,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
32000000,0,105,559,6.1,1304837,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
31000000,0,99,28000,6.1,58879132,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,3,101,0,6.1,12189514,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000,29,109,0,6.1,10965209,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
28000000,181,83,0,6.1,37053924,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
28000000,234,107,0,6.1,6998324,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26000000,70,97,0,6.1,110222438,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
22000000,30,101,145,6.1,1075288,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
25000000,81,129,0,6.1,121945720,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
25000000,99,105,0,6.1,77264926,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25000000,43,115,0,6.1,55973336,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25000000,420,97,666,6.1,41067398,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
25000000,179,137,27000,6.1,717753,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000000,0,120,0,6.1,101334374,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20000000,153,90,0,6.1,161487252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,956,97,0,6.1,27338033,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23000000,61,114,638,6.1,18653615,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23000000,3,101,0,6.1,12189514,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
